Id,Label,Domain,Phylum,Class,Order,Family,Genus,OTU.rep,Name
1180,OTU1180,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,EF597698.1.1403,f_Marine Group II
2883,OTU2883,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,HQ672130.1.1515,f_SAR86 clade
1800,OTU1800,Bacteria,Cyanobacteria,Chloroplast,,,,FJ745161.1.1323,c_Chloroplast
2042,OTU2042,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,ZD0405,,HQ671846.1.1482,f_ZD0405
1690,OTU1690,Bacteria,Cyanobacteria,Chloroplast,,,,HQ672103.1.1445,c_Chloroplast
1513,OTU1513,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,EU268113.1.1449,f_Surface 1
1813,OTU1813,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,OM43 clade,FR684189.1.1465,g_OM43 clade
2442,OTU2442,Archaea,Thaumarchaeota,Marine Group I,Order Incertae Sedis,Family Incertae Sedis,Candidatus Nitrosopumilus,GU553802.1.1446,g_Candidatus Nitrosopumilus
2657,OTU2657,Archaea,Thaumarchaeota,Marine Group I,,,,JQ224467.1.1339,c_Marine Group I
1992,OTU1992,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,GQ346805.1.1398,f_SAR406 clade(Marine group A)
1549,OTU1549,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,GQ348084.1.1384,f_JL-ETNP-Y6
941,OTU941,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ674207.1.1447,f_Deep 1
1705,OTU1705,Bacteria,Chloroflexi,SAR202 clade,,,,JN233054.1.1435,c_SAR202 clade
916,OTU916,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ672388.1.1436,f_Deep 1
1217,OTU1217,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,JN018915.1.1419,f_SAR406 clade(Marine group A)
848,OTU848,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ652519.1.1341,f_Deep 1
793,OTU793,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ673642.1.1465,f_Surface 1
776,OTU776,Bacteria,Verrucomicrobia,Arctic97B-4 marine group,,,,JN874348.1.1526,c_Arctic97B-4 marine group
1599,OTU1599,Archaea,Thaumarchaeota,Marine Group I,,,,EF597697.1.952,c_Marine Group I
2958,OTU2958,Archaea,Thaumarchaeota,Marine Group I,,,,AF121999.1.911,c_Marine Group I
2790,OTU2790,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group III,,EU650260.1.1318,f_Marine Group III
3013,OTU3013,Archaea,Thaumarchaeota,Marine Group I,,,,HQ529855.1.916,c_Marine Group I
473,OTU473,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Owenweeksia,EF572280.1.1488,g_Owenweeksia
1191,OTU1191,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,EU010224.1.1421,g_Thiothrix
249,OTU249,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,EU803115.1.1438,o_SAR11 clade
835,OTU835,Bacteria,Cyanobacteria,Chloroplast,,,,HM565911.2962.4423,c_Chloroplast
443,OTU443,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 2,,EU803168.1.1439,f_Surface 2
430,OTU430,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Candidatus Pelagibacter,HQ672662.1.1448,g_Candidatus Pelagibacter
917,OTU917,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,HQ674120.1.1448,o_SAR11 clade
1055,OTU1055,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ673652.1.1436,f_Surface 1
972,OTU972,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ672614.1.1428,f_Surface 1
1374,OTU1374,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ672430.1.1446,f_Deep 1
844,OTU844,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ672841.1.1434,f_Deep 1
1185,OTU1185,Bacteria,Cyanobacteria,Chloroplast,,,,AY663909.1.1257,c_Chloroplast
1186,OTU1186,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Fluviicola,HQ671843.1.1485,g_Fluviicola
934,OTU934,Bacteria,Cyanobacteria,Chloroplast,,,,HQ242621.1.1446,c_Chloroplast
1562,OTU1562,Bacteria,Cyanobacteria,Chloroplast,,,,X90641.1.1495,c_Chloroplast
1298,OTU1298,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,uncultured,HQ225273.1.1502,g_uncultured
1126,OTU1126,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,AY664213.1.1242,g_Alteromonas
1422,OTU1422,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ225306.1.1339,f_Marine Group II
1241,OTU1241,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU800569.1.1501,f_SAR86 clade
1424,OTU1424,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ223014.1.1367,f_Marine Group II
1149,OTU1149,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,HQ541865.1.1460,f_Marine Group II
1056,OTU1056,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ226616.1.1299,f_Marine Group II
1566,OTU1566,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ226401.1.1306,f_Marine Group II
1630,OTU1630,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,AHCG01000072.3865.5305,f_Marine Group II
893,OTU893,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SAR116 clade,,AY744399.55976.57385,f_SAR116 clade
1680,OTU1680,Bacteria,Cyanobacteria,Chloroplast,,,,AM747382.1.1283,c_Chloroplast
930,OTU930,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,HQ163320.1.1376,g_NS5 marine group
1335,OTU1335,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,HQ671881.1.1488,f_SAR86 clade
1953,OTU1953,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,FJ613602.1.1487,g_Psychrobacter
2709,OTU2709,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,AF505725.1.1493,g_Psychrobacter
3177,OTU3177,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,AB016054.1.1536,g_Psychrobacter
3251,OTU3251,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,DQ270712.1.1478,g_Psychrobacter
3346,OTU3346,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,AB016055.1.1531,g_Psychrobacter
3431,OTU3431,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,AY167286.1.1489,g_Psychrobacter
3662,OTU3662,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,AJ551107.1.1684,g_Psychrobacter
3519,OTU3519,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,JF268251.1.1423,g_Psychrobacter
3663,OTU3663,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,EU434433.1.1417,g_Psychrobacter
3763,OTU3763,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,FJ535252.1.1363,g_Psychrobacter
3888,OTU3888,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,AM269904.1.1416,g_Psychrobacter
3442,OTU3442,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,GQ984355.1.1500,g_Psychrobacter
4226,OTU4226,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,EU781522.1.1468,g_Psychrobacter
3922,OTU3922,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,HM593102.1.1447,g_Psychrobacter
811,OTU811,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,AY726957.1.1217,f_Deep 1
4249,OTU4249,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,FJ193732.1.1447,g_Psychrobacter
1657,OTU1657,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,DQ490980.1.1469,g_Sphingobium
1973,OTU1973,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,AAQG01000006.168651.170147,g_Sphingobium
2453,OTU2453,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,AY833570.1.1506,g_Microbacterium
2087,OTU2087,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Martelella,GU086202.1.1390,g_Martelella
2310,OTU2310,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Martelella,HM800924.1.1495,g_Martelella
2787,OTU2787,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,CU927082.1.1339,g_Arthrobacter
2655,OTU2655,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Gramella,JF421212.1.1492,g_Gramella
3017,OTU3017,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus,FJ497684.1.1292,g_Croceicoccus
3191,OTU3191,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,GQ246711.1.1430,g_Microbacterium
3291,OTU3291,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,HM127167.1.1409,g_Sphingobium
1872,OTU1872,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,DQ396194.1.1479,g_Erythrobacter
1862,OTU1862,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,uncultured,EU488272.1.1451,g_uncultured
1745,OTU1745,Archaea,Thaumarchaeota,Marine Group I,,,,JQ221004.1.915,c_Marine Group I
2573,OTU2573,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Henriciella,DQ395891.1.1449,g_Henriciella
3484,OTU3484,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,AY162103.1.1337,g_Sphingobium
2078,OTU2078,Archaea,Thaumarchaeota,Marine Group I,Order Incertae Sedis,Family Incertae Sedis,Candidatus Nitrosopumilus,FJ487498.1.1367,g_Candidatus Nitrosopumilus
3557,OTU3557,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,AM158907.1.1450,g_Microbacterium
1533,OTU1533,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,GQ153640.1.1499,g_Alcanivorax
3946,OTU3946,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,JQ839690.1.1433,g_Microbacterium
1576,OTU1576,Archaea,Thaumarchaeota,F9P122000-Arc-2-E02,,,,JQ221038.1.914,c_F9P122000-Arc-2-E02
600,OTU600,Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Prochlorococcus,AF115271.1.1404,g_Prochlorococcus
389,OTU389,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,EU802383.1.1451,g_uncultured
285,OTU285,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,KC003249.1.1324,o_SAR11 clade
334,OTU334,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A clade,,,EU802438.1.1489,o_KI89A clade
2742,OTU2742,Bacteria,Cyanobacteria,Chloroplast,,,,JN625666.1.1390,c_Chloroplast
2340,OTU2340,Bacteria,Cyanobacteria,Chloroplast,,,,FJ826251.1.1219,c_Chloroplast
1489,OTU1489,Bacteria,Cyanobacteria,Chloroplast,,,,FJ826265.1.1219,c_Chloroplast
2949,OTU2949,Bacteria,Cyanobacteria,Chloroplast,,,,EU799354.1.1454,c_Chloroplast
3554,OTU3554,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,OM182 clade,,AY627382.1.1532,f_OM182 clade
2806,OTU2806,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Polaribacter,EU394574.1.1482,g_Polaribacter
2234,OTU2234,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,uncultured,FO117592.36865.38380,g_uncultured
4732,OTU4732,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,uncultured,FQ032814.11137.12652,g_uncultured
1964,OTU1964,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,EU544719.1.1435,g_Rhodobacter
2948,OTU2948,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,JN233006.1.1447,g_Formosa
817,OTU817,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Loktanella,FJ825835.1.1428,g_Loktanella
3258,OTU3258,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,OM60(NOR5) clade,DQ009135.1.2271,g_OM60(NOR5) clade
1840,OTU1840,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade NAC11-7 lineage,HM057668.1.1437,g_Roseobacter clade NAC11-7 lineage
2304,OTU2304,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,JN591884.1.1486,f_SAR86 clade
2336,OTU2336,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,uncultured,GQ349827.1.1370,g_uncultured
1710,OTU1710,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade NAC11-7 lineage,FR683792.1.1427,g_Roseobacter clade NAC11-7 lineage
925,OTU925,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,GQ347814.1.1378,f_JL-ETNP-Y6
1107,OTU1107,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,FJ826119.1.1472,g_NS4 marine group
5096,OTU5096,Bacteria,Cyanobacteria,Chloroplast,,,,EF508371.19577.21067,c_Chloroplast
2811,OTU2811,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade AS-21 lineage,HM057673.1.1435,g_Roseobacter clade AS-21 lineage
965,OTU965,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR683452.1.1468,f_SAR86 clade
1098,OTU1098,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS2b marine group,AACY020458788.943.2444,g_NS2b marine group
3504,OTU3504,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseibacillus,DQ395511.1.1537,g_Roseibacillus
4109,OTU4109,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,GU230416.1.1482,g_Formosa
2165,OTU2165,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade NAC11-7 lineage,FJ826110.1.1441,g_Roseobacter clade NAC11-7 lineage
2718,OTU2718,Bacteria,Cyanobacteria,Chloroplast,,,,FJ612150.1.1429,c_Chloroplast
4709,OTU4709,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured,GQ347704.1.1365,g_uncultured
3282,OTU3282,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Rhodobium,GQ274099.1.1475,g_Rhodobium
1986,OTU1986,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade NAC11-7 lineage,JX015618.1.1426,g_Roseobacter clade NAC11-7 lineage
2643,OTU2643,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,EU799400.1.1445,g_uncultured
2423,OTU2423,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Ulvibacter,GQ349579.1.1379,g_Ulvibacter
991,OTU991,Bacteria,Cyanobacteria,Chloroplast,,,,EF574575.1.1450,c_Chloroplast
3680,OTU3680,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,OM182 clade,,EU800017.1.1503,f_OM182 clade
2991,OTU2991,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,ZD0405,,GQ347003.1.1383,f_ZD0405
1927,OTU1927,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Owenweeksia,FJ825947.1.1482,g_Owenweeksia
2266,OTU2266,Bacteria,Cyanobacteria,Chloroplast,,,,GU940745.1.1323,c_Chloroplast
2345,OTU2345,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,JN976225.1.1443,g_Formosa
1128,OTU1128,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,FR684554.1.1426,f_Surface 1
2667,OTU2667,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,JN832934.1.1425,f_SAR86 clade
5276,OTU5276,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade DC5-80-3 lineage,JF451310.1.1444,g_Roseobacter clade DC5-80-3 lineage
1375,OTU1375,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Ulvibacter,EU795239.16117.17616,g_Ulvibacter
604,OTU604,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU799981.1.1461,f_SAR86 clade
1913,OTU1913,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,NS10 marine group,FQ032815.3262.4778,g_NS10 marine group
1524,OTU1524,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,SAR92 clade,EU799832.1.1497,g_SAR92 clade
1563,OTU1563,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Ulvibacter,FR686064.1.1480,g_Ulvibacter
5312,OTU5312,Bacteria,Cyanobacteria,Chloroplast,,,,AB294341.1.1415,c_Chloroplast
411,OTU411,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU544748.1.1454,f_SAR86 clade
1258,OTU1258,Bacteria,Cyanobacteria,Chloroplast,,,,HQ672210.1.1440,c_Chloroplast
2346,OTU2346,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade OCT lineage,HQ242201.1.1427,g_Roseobacter clade OCT lineage
2371,OTU2371,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade DC5-80-3 lineage,FR686054.1.1414,g_Roseobacter clade DC5-80-3 lineage
638,OTU638,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Owenweeksia,EF645948.1.1485,g_Owenweeksia
668,OTU668,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR683683.1.1457,f_SAR86 clade
1675,OTU1675,Bacteria,Cyanobacteria,Chloroplast,,,,EF575192.1.1449,c_Chloroplast
1749,OTU1749,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,SAR92 clade,FJ826169.1.1468,g_SAR92 clade
3479,OTU3479,Bacteria,Cyanobacteria,Chloroplast,,,,U70724.1.1482,c_Chloroplast
1478,OTU1478,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,FJ825854.1.1399,f_JL-ETNP-Y6
2072,OTU2072,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,FR684035.1.1485,o_SAR11 clade
2976,OTU2976,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,JQ678522.1.1510,g_Formosa
3217,OTU3217,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NS11-12 marine group,,FQ032816.6456.7971,f_NS11-12 marine group
1456,OTU1456,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR684215.1.1469,f_SAR86 clade
2065,OTU2065,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade OCT lineage,GQ347996.1.1307,g_Roseobacter clade OCT lineage
2821,OTU2821,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade NAC11-7 lineage,FJ826087.1.1421,g_Roseobacter clade NAC11-7 lineage
3993,OTU3993,Bacteria,Cyanobacteria,ML635J-21,,,,FJ826302.1.1489,c_ML635J-21
2706,OTU2706,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,OM182 clade,,EU800056.1.1505,f_OM182 clade
3736,OTU3736,Bacteria,Cyanobacteria,Chloroplast,,,,EU799970.1.1467,c_Chloroplast
820,OTU820,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR683711.1.1469,f_SAR86 clade
1048,OTU1048,Bacteria,Cyanobacteria,Chloroplast,,,,GQ231541.1.1478,c_Chloroplast
1103,OTU1103,Bacteria,Cyanobacteria,Chloroplast,,,,HQ671986.1.1448,c_Chloroplast
875,OTU875,Bacteria,Cyanobacteria,Chloroplast,,,,HQ672170.1.1447,c_Chloroplast
1166,OTU1166,Bacteria,Cyanobacteria,Chloroplast,,,,EF574811.1.1451,c_Chloroplast
629,OTU629,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,HQ673821.1.1249,o_SAR11 clade
1242,OTU1242,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,uncultured,,HQ672763.1.1478,f_uncultured
1235,OTU1235,Bacteria,Proteobacteria,Gammaproteobacteria,Order Incertae Sedis,Family Incertae Sedis,Arenicella,HQ674256.1.1502,g_Arenicella
1129,OTU1129,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ673071.1.1436,f_Surface 1
807,OTU807,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ674077.1.1446,f_Deep 1
1391,OTU1391,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,HQ674118.1.1512,f_SAR406 clade(Marine group A)
1572,OTU1572,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Sva0996 marine group,,HQ672500.1.1485,f_Sva0996 marine group
1803,OTU1803,Bacteria,Proteobacteria,Gammaproteobacteria,E01-9C-26 marine group,,,HQ672671.1.1502,o_E01-9C-26 marine group
367,OTU367,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ672830.1.1436,f_Deep 1
475,OTU475,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ672273.1.1437,f_Deep 1
1951,OTU1951,Bacteria,Cyanobacteria,Chloroplast,,,,HQ242623.1.1439,c_Chloroplast
1315,OTU1315,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,EF573752.1.1474,o_SAR324 clade(Marine group B)
1280,OTU1280,Bacteria,Cyanobacteria,Chloroplast,,,,HQ671933.1.1447,c_Chloroplast
1124,OTU1124,Bacteria,Cyanobacteria,Chloroplast,,,,HQ672062.1.1463,c_Chloroplast
1586,OTU1586,Bacteria,Cyanobacteria,Chloroplast,,,,HQ672216.1.1434,c_Chloroplast
838,OTU838,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,GU118928.1.1458,g_Glaciecola
2192,OTU2192,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanobacter,FJ497402.1.1420,g_Oceanobacter
2204,OTU2204,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanobacter,DQ337006.1.1494,g_Oceanobacter
1355,OTU1355,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,EF061422.1.1421,g_Alteromonas
2049,OTU2049,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,uncultured,HM569768.1.1484,g_uncultured
1669,OTU1669,Bacteria,Cyanobacteria,Chloroplast,,,,HQ672204.1.1459,c_Chloroplast
2067,OTU2067,Bacteria,Cyanobacteria,Chloroplast,,,,AY664169.1.1279,c_Chloroplast
1758,OTU1758,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,GU941026.1.1315,f_mitochondria
886,OTU886,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JN591984.1.1424,f_Marine Group II
2081,OTU2081,Bacteria,Cyanobacteria,Chloroplast,,,,EF574288.1.1436,c_Chloroplast
357,OTU357,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,EU802696.1.1439,f_Surface 1
3029,OTU3029,Bacteria,Candidate division OD1,,,,,AB193914.1.1558,p_Candidate division OD1
1655,OTU1655,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AY576713.1.1487,g_Pseudoalteromonas
1878,OTU1878,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,JQ753117.1.1499,g_Pseudoalteromonas
4327,OTU4327,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Owenweeksia,EU236386.1.1368,g_Owenweeksia
924,OTU924,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,JX436383.1.1402,g_Pseudoalteromonas
1023,OTU1023,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,EF584092.1.1434,g_Pseudoalteromonas
